,mail_id,label,prob,true_label,outcome
1029,643,0,0.05,0,True
1030,641,0,0.10,0,True
1031,640,1,85,0,False
1032,640,1,85,0,False
1033,652,0,0.05,0,True
1034,1108,0,0.05,0,True
1035,1107,0,5,0,True
1036,646,0,5,0,True
1037,646,0,5,0,True
1038,648,0,0.10,0,True
1039,1590,0,5,0,True
1040,654,0,5,0,True
1041,1487,0,5,0,True
1042,1587,0,5,0,True
1043,1587,0,5,0,True
1044,1588,0,5,0,True
1045,1589,0,5,0,True
1046,644,0,0.05,0,True
1047,637,0,5,0,True
1048,637,0,5,0,True
1049,1792,0,5,0,True
1050,1792,0,5,0,True
1051,1791,0,5,0,True
1052,2539,0,0,0,True
1053,3971,0,0.10,0,True
1054,3970,0,5,0,True
1055,3969,0,5,0,True
1056,3968,0,0.10,0,True
1057,3967,0,0.05,0,True
1058,3966,0,5,0,True
1059,3965,0,0.10,0,True
1060,3963,0,0.10,0,True
1061,3964,0,0.10,0,True
1062,3961,0,0.10,0,True
1063,3960,0,0.10,0,True
1064,3959,0,0.10,0,True
1065,3962,0,5,0,True
1066,3958,0,0.05,0,True
1067,3957,0,0.05,0,True
1068,3952,0,0.05,0,True
1069,3956,0,0.05,0,True
1070,3698,0,0.05,0,True
1071,3501,0,5,0,True
1072,3697,0,5,0,True
1073,3692,0,5,0,True
1074,3500,0,5,0,True
1075,3498,0,5,0,True
1076,4044,0,0.05,0,True
1077,3699,0,5,0,True
1078,3496,0,0.05,0,True
1079,2980,0,5,0,True
1080,3492,0,0.05,0,True
1081,3693,0,5,0,True
1082,4027,0,0.05,0,True
1083,3495,0,0.05,0,True
1084,3494,0,5,0,True
1085,3121,0,0.05,0,True
1086,3121,0,0.05,0,True
1087,3120,0,0.05,0,True
1088,3491,0,5,0,True
1089,3119,0,0.10,0,True
1090,3791,0,0.05,0,True
1091,3790,0,5,0,True
1092,2526,0,5,0,True
1093,2880,0,0,0,True
1094,1006,0,5,0,True
1095,572,0,5,0,True
1096,572,0,5,0,True
1097,1461,0,5,0,True
1098,4075,0,0.05,0,True
1099,1580,0,5,0,True
1100,574,0,0.05,0,True
1101,574,0,0.05,0,True
1102,1001,0,5,0,True
1103,1001,0,5,0,True
1104,1462,0,5,0,True
1105,1579,0,0.05,0,True
1106,1460,0,0.05,0,True
1107,565,1,85,0,False
1108,3898,0,0.10,0,True
1109,3894,0,0.05,0,True
1110,3897,1,0.85,0,False
1111,3896,0,0.05,0,True
1112,4037,0,0.10,0,True
1113,3895,0,5,0,True
1114,3893,0,0.05,0,True
1115,3892,1,0.85,0,False
1116,3891,0,5,0,True
1117,3890,1,85,0,False
1118,3889,0,5,0,True
1119,3888,1,0.85,0,False
1120,3886,0,0.05,0,True
1121,3887,0,0.05,0,True
1122,3885,0,5,0,True
1123,3880,0,5,0,True
1124,3884,0,5,0,True
1125,3883,0,0.10,0,True
1126,3882,0,0.10,0,True
1127,3881,1,0.85,0,False
1128,1302,0,5,0,True
1129,2386,0,0.10,0,True
1130,2388,0,0.10,0,True
1131,2401,1,85,0,False
1132,2403,0,0.10,0,True
1133,2384,0,0.10,0,True
1134,2384,0,0.10,0,True
1135,2397,0,0.10,0,True
1136,2395,0,0.10,0,True
1137,2399,0,0.10,0,True
1138,2392,0,0.10,0,True
1139,2387,0,5,0,True
1140,2389,0,5,0,True
1141,2383,0,5,0,True
1142,2402,0,0.10,0,True
1143,2402,0,0.10,0,True
1144,2400,0,0.10,0,True
1145,2400,0,0.10,0,True
1146,2381,0,5,0,True
1147,2396,0,0.10,0,True
1148,2396,0,0.10,0,True
1149,2394,0,0.10,0,True
1150,2398,0,0.05,0,True
1151,2391,0,5,0,True
1152,2391,0,5,0,True
1153,2393,0,0.05,0,True
1154,2393,0,0.05,0,True
1155,2382,0,0.05,0,True
1156,2390,0,0.10,0,True
1157,2385,0,0.10,0,True
1158,2380,0,0.10,0,True
1159,2380,0,0.10,0,True
1160,2379,0,5,0,True
1161,2378,0,5,0,True
1162,2377,0,5,0,True
1163,2376,0,5,0,True
1164,2376,0,5,0,True
1165,2375,0,5,0,True
1166,275,0,5,0,True
1167,1818,0,5,0,True
1168,3657,0,5,0,True
1169,2679,0,5,0,True
1170,2678,0,5,0,True
1171,2674,0,5,0,True
1172,2676,0,0,0,True
1173,2673,0,5,0,True
1174,2673,0,5,0,True
1175,2979,0,5,0,True
1176,2979,0,5,0,True
1177,2680,0,0,0,True
1178,2680,0,0,0,True
1179,3655,0,5,0,True
1180,2681,0,5,0,True
1181,2681,0,5,0,True
1182,3417,1,90,0,False
1183,3653,0,5,0,True
1184,3420,0,5,0,True
1185,3419,0,5,0,True
1186,3649,0,0.05,0,True
1187,3222,0,5,0,True
1188,3221,0,5,0,True
1189,3221,0,5,0,True
1190,2675,0,5,0,True
1191,2675,0,5,0,True
1192,2978,0,5,0,True
1193,3654,0,5,0,True
1194,3411,0,0.10,0,True
1195,3410,0,5,0,True
1196,3652,0,5,0,True
1197,3412,0,0.10,0,True
1198,2670,0,0,0,True
1199,3218,0,5,0,True
1200,3409,1,85,0,False
1201,2781,0,5,0,True
1202,3063,0,5,0,True
1203,3063,0,5,0,True
1204,3064,0,5,0,True
1205,3069,0,5,0,True
1206,3068,0,5,0,True
1207,3067,0,5,0,True
1208,3818,0,5,0,True
1209,2751,0,5,0,True
1210,2751,0,5,0,True
1211,2748,0,5,0,True
1212,2749,0,5,0,True
1213,2754,0,5,0,True
1214,3817,0,5,0,True
1215,3439,0,0.10,0,True
1216,241,0,0.10,0,True
1217,1556,0,0.10,0,True
1218,1564,0,5,0,True
1219,969,0,5,0,True
1220,969,0,5,0,True
1221,1436,0,0.05,0,True
1222,1434,0,0.05,0,True
1223,1435,0,5,0,True
1224,1437,0,5,0,True
1225,1052,1,85,0,False
1226,1616,0,0.05,0,True
1227,1049,0,5,0,True
1228,1513,0,5,0,True
1229,873,0,5,0,True
1230,873,0,5,0,True
1231,1226,0,5,0,True
1232,1226,0,5,0,True
1233,868,0,0.10,0,True
1234,1224,0,5,0,True
1235,1224,0,5,0,True
1236,2197,0,0.10,0,True
1237,2197,0,0.10,0,True
1238,2206,0,0.10,0,True
1239,2206,0,0.10,0,True
1240,2188,0,0.10,0,True
1241,2174,0,5,0,True
1242,2174,0,5,0,True
1243,2187,0,0.10,0,True
1244,2187,0,0.10,0,True
1245,2195,0,5,0,True
1246,2200,0,5,0,True
1247,2204,0,0.05,0,True
1248,2210,0,5,0,True
1249,2193,0,5,0,True
1250,2178,0,5,0,True
1251,2196,0,5,0,True
1252,2199,0,5,0,True
1253,2199,0,5,0,True
1254,2211,0,5,0,True
1255,2186,0,0.10,0,True
1256,2212,0,0.10,0,True
1257,2189,0,0.10,0,True
1258,2177,0,0.10,0,True
1259,2177,0,0.10,0,True
1260,2176,0,5,0,True
1261,2198,0,0.10,0,True
1262,2208,0,0.10,0,True
1263,2208,0,0.10,0,True
1264,2190,0,5,0,True
1265,2190,0,5,0,True
1266,2192,0,0.05,0,True
1267,2202,0,0.10,0,True
1268,2172,0,5,0,True
1269,2201,0,5,0,True
1270,2180,0,5,0,True
1271,2180,0,5,0,True
1272,2179,0,0.10,0,True
1273,2207,0,5,0,True
1274,2185,0,5,0,True
1275,2183,0,5,0,True
1276,2175,0,5,0,True
1277,2175,0,5,0,True
1278,2191,0,5,0,True
1279,2191,0,5,0,True
1280,2203,0,5,0,True
1281,2171,0,0.10,0,True
1282,2205,0,5,0,True
1283,2205,0,5,0,True
1284,2173,0,5,0,True
1285,2213,0,0.10,0,True
1286,2209,0,5,0,True
1287,2182,0,0.10,0,True
1288,2182,0,0.10,0,True
1289,2184,0,5,0,True
1290,2184,0,5,0,True
1291,2181,0,0.10,0,True
1292,2181,0,0.10,0,True
1293,2170,0,0.10,0,True
1294,2194,0,0.10,0,True
1295,2169,0,0.05,0,True
1296,1807,0,0.05,0,True
1297,1807,0,0.05,0,True
1298,1806,0,5,0,True
1299,3656,0,5,0,True
1300,2677,0,5,0,True
1301,2677,0,5,0,True
1302,2962,1,85,0,False
1303,2672,0,5,0,True
1304,2672,0,5,0,True
1305,2671,0,5,0,True
1306,3220,0,5,0,True
1307,3418,0,5,0,True
1308,3415,0,5,0,True
1309,1536,0,5,0,True
1310,4001,0,0.10,0,True
1311,1526,0,5,0,True
1312,1526,0,5,0,True
1313,1525,0,5,0,True
1314,1524,0,0.05,0,True
1315,1523,0,5,0,True
1316,1522,0,0.10,0,True
1317,1522,0,0.10,0,True
1318,1521,0,5,0,True
1319,1521,0,5,0,True
1320,1520,0,0.05,0,True
1321,1519,0,5,0,True
1322,1518,0,5,0,True
1323,1517,0,0.05,0,True
1324,1516,0,5,0,True
1325,1515,0,5,0,True
1326,3414,0,5,0,True
1327,3407,0,0.10,0,True
1328,1447,0,0.05,0,True
1329,1445,0,5,0,True
1330,1445,0,5,0,True
1331,1446,0,5,0,True
1332,1258,0,5,0,True
1333,890,0,0.10,0,True
1334,891,0,0.10,0,True
1335,891,0,0.10,0,True
1336,3044,0,5,0,True
1337,2724,0,0.05,0,True
1338,2722,0,0.0,0,True
1339,2722,0,0.0,0,True
1340,3231,0,5,0,True
1341,3229,0,0.05,0,True
1342,2725,0,0,0,True
1343,2719,0,5,0,True
1344,2721,0,5,0,True
1345,2721,0,5,0,True
1346,3428,0,5,0,True
1347,2720,0,0,0,True
1348,2718,0,5,0,True
1349,801,0,0.05,0,True
1350,1189,0,5,0,True
1351,1189,0,5,0,True
1352,1188,0,5,0,True
1353,1188,0,5,0,True
1354,1187,0,5,0,True
1355,1187,0,5,0,True
1356,1186,0,5,0,True
1357,4088,0,5,0,True
1358,802,0,5,0,True
1359,2042,0,0.10,0,True
1360,2043,0,5,0,True
1361,2039,0,0.10,0,True
1362,2038,0,0.10,0,True
1363,2031,1,85,0,False
1364,2031,1,85,0,False
1365,2044,0,0.10,0,True
1366,2044,0,0.10,0,True
1367,2041,0,0.10,0,True
1368,2041,0,0.10,0,True
1369,2040,0,0.10,0,True
1370,2037,0,0.10,0,True
1371,2037,0,0.10,0,True
1372,2036,0,0.10,0,True
1373,2036,0,0.10,0,True
1374,2034,0,0.10,0,True
1375,2030,0,0.10,0,True
1376,2032,0,0.10,0,True
1377,2045,0,0.10,0,True
1378,2035,0,0.10,0,True
1379,2033,0,5,0,True
1380,2029,0,5,0,True
1381,2029,0,5,0,True
1382,4053,1,85,0,False
1383,1136,0,5,0,True
1384,1136,0,5,0,True
1385,2974,0,5,0,True
1386,3210,0,0.05,0,True
1387,3211,0,0.05,0,True
1388,3211,0,0.05,0,True
1389,2603,0,5,0,True
1390,2603,0,5,0,True
1391,2604,0,5,0,True
1392,2602,0,5,0,True
1393,2602,0,5,0,True
1394,3208,0,5,0,True
1395,3208,0,5,0,True
1396,3207,0,5,0,True
1397,2601,0,5,0,True
1398,2601,0,5,0,True
1399,2600,0,0,0,True
1400,3389,0,0.10,0,True
1401,3388,0,5,0,True
1402,3387,0,0.10,0,True
1403,389,0,5,0,True
1404,304,0,5,0,True
1405,325,0,5,0,True
1406,303,0,5,0,True
1407,303,0,5,0,True
1408,1547,0,0.05,0,True
1409,1547,0,0.05,0,True
1410,302,0,0.05,0,True
1411,302,0,0.05,0,True
1412,301,0,0.05,0,True
1413,301,0,0.05,0,True
1414,395,0,5,0,True
1415,395,0,5,0,True
1416,1025,0,5,0,True
1417,1120,0,5,0,True
1418,1120,0,5,0,True
1419,1119,0,0.05,0,True
1420,1119,0,0.05,0,True
1421,1118,0,0.05,0,True
1422,1118,0,0.05,0,True
1423,1117,0,5,0,True
1424,1026,0,0.05,0,True
1425,707,0,5,0,True
1426,707,0,5,0,True
1427,705,0,5,0,True
1428,1504,0,5,0,True
1429,1504,0,5,0,True
1430,703,0,0.05,0,True
1431,702,0,0.10,0,True
1432,697,1,85,0,False
1433,696,0,0.10,0,True
1434,1341,0,5,0,True
1435,184,0,0.10,0,True
1436,182,0,0.10,0,True
1437,182,0,0.10,0,True
1438,211,0,5,0,True
1439,181,0,0.10,0,True
1440,181,0,0.10,0,True
1441,181,0,0.10,0,True
1442,180,0,0.05,0,True
1443,180,0,0.05,0,True
1444,179,0,0.05,0,True
1445,210,0,0,0,True
1446,210,0,0,0,True
1447,209,0,0,0,True
1448,209,0,0,0,True
1449,178,0,5,0,True
1450,177,0,5,0,True
1451,956,0,5,0,True
1452,176,0,5,0,True
1453,1340,0,5,0,True
1454,208,0,0,0,True
1455,208,0,0,0,True
1456,952,0,5,0,True
1457,952,0,5,0,True
1458,175,0,5,0,True
1459,174,0,5,0,True
1460,174,0,5,0,True
1461,207,0,5,0,True
1462,207,0,5,0,True
1463,183,0,0.10,0,True
1464,1338,0,5,0,True
1465,933,0,5,0,True
1466,1336,0,5,0,True
1467,188,0,5,0,True
1468,188,0,5,0,True
1469,1295,0,0.10,0,True
1470,1295,0,0.10,0,True
1471,1295,0,0.10,0,True
1472,5002,1,85,1,True
1473,5754,1,85,1,True
1474,5753,1,95,1,True
1475,5747,0,0.10,1,False
1476,5749,1,95,1,True
1477,5744,1,95,1,True
1478,5093,1,95,1,True
1479,4298,1,100,1,True
1480,4294,1,95,1,True
1481,5637,1,0.85,1,True
1482,5633,1,85,1,True
1483,5632,1,95,1,True
1484,5630,1,95,1,True
1485,5628,1,95,1,True
1486,5624,1,95,1,True
1487,2896,1,100,1,True
1488,2894,1,100,1,True
1489,330,1,95,1,True
1490,1232,1,99,1,True
1491,4559,1,95,1,True
1492,2455,1,100,1,True
1493,2455,1,100,1,True
1494,5012,1,95,1,True
1495,5011,1,95,1,True
1496,5009,1,85,1,True
1497,5006,1,95,1,True
1498,1949,1,100,1,True
1499,3305,1,99,1,True
1500,3305,1,99,1,True
1501,203,1,100,1,True
1502,203,1,100,1,True
1503,2995,1,100,1,True
1504,618,1,95,1,True
1505,571,1,95,1,True
1506,571,1,95,1,True
1507,2935,1,99,1,True
1508,2935,1,99,1,True
1509,4230,1,85,1,True
1510,4224,1,95,1,True
1511,4228,1,95,1,True
1512,4221,1,85,1,True
1513,4212,1,95,1,True
1514,4235,1,100%,1,True
1515,4225,1,100,1,True
1516,4220,1,95,1,True
1517,4222,1,100,1,True
1518,2545,1,100,1,True
1519,5785,1,85,1,True
1520,3166,1,100,1,True
1521,3166,1,100,1,True
1522,3164,1,99,1,True
1523,3164,1,99,1,True
1524,3163,1,99,1,True
1525,3163,1,99,1,True
1526,3165,1,100,1,True
1527,3165,1,100,1,True
1528,3161,1,100,1,True
1529,1425,1,100,1,True
1530,1426,1,100,1,True
1531,1427,1,95,1,True
1532,1420,1,99,1,True
1533,4704,1,85,1,True
1534,326,1,100,1,True
1535,326,1,100,1,True
1536,327,1,100%,1,True
1537,327,1,100%,1,True
1538,218,1,95,1,True
1539,4688,1,95,1,True
1540,2373,1,100,1,True
1541,2373,1,100,1,True
1542,2374,1,100,1,True
1543,2374,1,100,1,True
1544,555,1,95,1,True
1545,555,1,95,1,True
1546,555,1,95,1,True
1547,4534,1,85,1,True
1548,4535,1,95,1,True
1549,4532,1,90,1,True
1550,4530,1,95,1,True
1551,4531,1,95,1,True
1552,4524,1,85,1,True
1553,4525,1,85,1,True
1554,4526,1,95,1,True
1555,4517,1,95,1,True
1556,4509,1,85,1,True
1557,4515,1,95,1,True
1558,4521,1,95,1,True
1559,4518,1,95,1,True
1560,4519,1,95,1,True
1561,4516,1,95,1,True
1562,1711,1,99,1,True
1563,1007,1,99,1,True
1564,584,1,95,1,True
1565,5479,1,95,1,True
1566,5480,1,95,1,True
1567,5501,1,95,1,True
1568,5471,1,95,1,True
1569,5473,1,95,1,True
1570,5470,1,95,1,True
1571,5460,1,85,1,True
1572,5457,1,90,1,True
1573,5494,1,95,1,True
1574,5455,1,0.90,1,True
1575,5467,1,85,1,True
1576,5474,1,95,1,True
1577,5437,1,95,1,True
1578,5438,1,0.95,1,True
1579,5463,1,95,1,True
1580,5461,1,85,1,True
1581,5450,1,100,1,True
1582,5449,1,100%,1,True
1583,5464,1,95,1,True
1584,5442,1,0.95,1,True
1585,5466,1,95,1,True
1586,5489,1,95,1,True
1587,5445,1,100,1,True
1588,5446,0,0.10,1,False
1589,5441,1,90,1,True
1590,5459,1,95,1,True
1591,5415,1,95,1,True
1592,5422,1,0.95,1,True
1593,5452,1,85,1,True
1594,5431,1,85,1,True
1595,5412,1,95,1,True
1596,5409,1,95,1,True
1597,5462,1,95,1,True
1598,5405,1,95,1,True
1599,5421,1,100,1,True
1600,5404,1,95,1,True
1601,5425,1,95,1,True
1602,5435,1,95,1,True
1603,5458,1,95,1,True
1604,5436,1,95,1,True
1605,5440,1,100%,1,True
1606,5433,1,100,1,True
1607,5393,1,95,1,True
1608,132,1,95,1,True
1609,132,1,95,1,True
1610,1459,1,95,1,True
1611,1459,1,95,1,True
1612,1456,1,100,1,True
1613,1456,1,100,1,True
1614,4737,1,85,1,True
1615,3094,1,99,1,True
1616,170,1,95,1,True
1617,170,1,95,1,True
1618,1210,1,100,1,True
1619,1210,1,100,1,True
1620,1150,1,100%,1,True
1621,1150,1,100%,1,True
1622,1150,1,100%,1,True
1623,418,1,100%,1,True
1624,4939,1,95,1,True
1625,4940,1,85,1,True
1626,529,1,95,1,True
1627,529,1,95,1,True
1628,1828,1,100,1,True
1629,1828,1,100,1,True
1630,1825,1,100%,1,True
1631,1825,1,100%,1,True
1632,3289,1,100,1,True
1633,3289,1,100,1,True
1634,2244,1,100,1,True
1635,2243,1,100,1,True
1636,2240,1,100,1,True
1637,1332,1,95,1,True
1638,1332,1,95,1,True
1639,819,1,100,1,True
1640,560,1,100,1,True
1641,560,1,100,1,True
1642,559,1,99,1,True
1643,559,1,99,1,True
1644,431,1,95,1,True
1645,4708,1,85,1,True
1646,3144,1,100,1,True
1647,3143,1,95,1,True
1648,3142,1,100,1,True
1649,296,1,95,1,True
1650,295,1,95,1,True
1651,91,1,95,1,True
1652,4454,1,95,1,True
1653,1404,1,0.90,1,True
1654,1404,1,0.90,1,True
1655,3330,1,95,1,True
1656,465,1,100,1,True
1657,1089,1,100,1,True
1658,1089,1,100,1,True
1659,4432,1,95,1,True
1660,4428,1,0.85,1,True
1661,4427,1,95,1,True
1662,4426,1,90,1,True
1663,4422,1,95,1,True
1664,4418,1,95,1,True
1665,4424,1,99,1,True
1666,4423,1,100,1,True
1667,4421,1,100,1,True
1668,4420,1,95,1,True
1669,2617,1,100,1,True
1670,2615,1,100,1,True
1671,1692,1,100,1,True
1672,1693,1,0.95,1,True
1673,597,1,99,1,True
1674,597,1,99,1,True
1675,861,1,100%,1,True
1676,861,1,100%,1,True
1677,861,1,100%,1,True
1678,5217,1,95,1,True
1679,5212,1,95,1,True
1680,5200,1,95,1,True
1681,5199,1,0.95,1,True
1682,5194,1,95,1,True
1683,5201,1,95,1,True
1684,5192,1,95,1,True
1685,5195,1,95,1,True
1686,5193,1,95,1,True
1687,5190,1,95,1,True
1688,5186,1,85,1,True
1689,5187,1,95,1,True
1690,5180,1,100,1,True
1691,2872,1,95,1,True
1692,2872,1,95,1,True
1693,1450,1,100,1,True
1694,1450,1,100,1,True
1695,1581,1,100,1,True
1696,1191,1,95,1,True
1697,4843,1,90,1,True
1698,4853,1,95,1,True
1699,4845,0,0.10,1,False
1700,4847,1,95,1,True
1701,4844,1,95,1,True
1702,4852,1,95,1,True
1703,4850,1,95,1,True
1704,525,1,90,1,True
1705,58,1,100,1,True
1706,1790,1,99,1,True
1707,3276,1,100,1,True
1708,810,1,85,1,True
1709,809,1,100,1,True
1710,545,1,100,1,True
1711,542,1,100,1,True
1712,541,1,100,1,True
1713,2916,1,99,1,True
1714,2917,1,99,1,True
1715,2505,1,100,1,True
1716,3129,1,99,1,True
1717,2790,1,0.99,1,True
1718,198,1,95,1,True
1719,198,1,95,1,True
1720,1253,1,100%,1,True
1721,3321,1,99,1,True
1722,3321,1,99,1,True
1723,127,1,100,1,True
1724,628,1,95,1,True
1725,1764,0,5,0,True
1726,1763,0,5,0,True
1727,222,0,0.05,0,True
1728,222,0,0.05,0,True
1729,3998,0,0.05,0,True
1730,1130,0,5,0,True
1731,1130,0,5,0,True
1732,1129,0,5,0,True
1733,783,0,0.10,0,True
1734,783,0,0.10,0,True
1735,776,0,5,0,True
1736,776,0,5,0,True
1737,1594,0,5,0,True
1738,777,0,5,0,True
1739,1881,0,0.10,0,True
1740,1881,0,0.10,0,True
1741,1879,0,0.10,0,True
1742,1891,0,5,0,True
1743,1883,0,5,0,True
1744,1889,0,0.10,0,True
1745,1890,0,0.10,0,True
1746,1888,0,0.10,0,True
1747,1885,0,5,0,True
1748,1886,0,5,0,True
1749,1887,0,5,0,True
1750,1884,0,0.10,0,True
1751,1882,1,95,0,False
1752,1878,0,5,0,True
1753,1880,0,5,0,True
1754,1859,0,0.05,0,True
1755,1077,1,99,1,True
1756,1076,1,100,1,True
1757,96,1,95,1,True
1758,925,1,95,1,True
1759,925,1,95,1,True
1760,4396,1,0.95,1,True
1761,4352,1,85,1,True
1762,4346,1,90,1,True
1763,4349,1,85,1,True
1764,4393,1,0.95,1,True
1765,2587,1,95,1,True
1766,1173,1,0.85,1,True
1767,1173,1,0.85,1,True
1768,1173,1,0.85,1,True
1769,3195,1,99,1,True
1770,589,1,100,1,True
1771,346,1,100,1,True
1772,980,1,100,1,True
1773,5171,1,95,1,True
1774,500,1,100,1,True
1775,499,1,99,1,True
1776,1027,1,85,1,True
1777,1027,1,85,1,True
1778,1172,1,100%,1,True
1779,1172,1,100%,1,True
1780,1123,1,95,1,True
1781,2413,1,100,1,True
1782,2409,1,100,1,True
1783,2410,1,99,1,True
1784,256,1,95,1,True
1785,256,1,95,1,True
1786,483,1,95,1,True
1787,483,1,95,1,True
1788,1032,1,100,1,True
1789,1032,1,100,1,True
1790,3260,1,95,1,True
1791,3260,1,95,1,True
1792,2946,1,99,1,True
1793,2946,1,99,1,True
1794,530,1,100,1,True
1795,528,1,100,1,True
1796,2906,1,100,1,True
1797,5758,1,95,1,True
1798,5757,1,95,1,True
1799,5739,1,95,1,True
1800,660,1,99,1,True
1801,673,1,99,1,True
1802,2486,1,100,1,True
1803,2486,1,100,1,True
1804,2483,1,100,1,True
1805,2483,1,100,1,True
1806,3115,1,99,1,True
1807,3115,1,99,1,True
1808,2773,1,100,1,True
1809,1398,1,95,1,True
1810,5103,1,95,1,True
1811,5087,1,95,1,True
1812,5102,1,95,1,True
1813,5089,1,95,1,True
1814,5081,1,95,1,True
1815,4329,0,0.10,1,False
1816,2569,1,100,1,True
1817,1291,1,100,1,True
1818,1291,1,100,1,True
1819,1289,1,99,1,True
1820,1288,1,100%,1,True
1821,3180,1,100,1,True
1822,3180,1,100,1,True
1823,4618,1,95,1,True
1824,1664,1,100,1,True
1825,1663,1,100%,1,True
1826,5808,1,100,1,True
1827,3012,1,100,1,True
1828,3012,1,100,1,True
1829,2052,1,100,1,True
1830,494,1,100,1,True
1831,3060,1,100,1,True
1832,1166,0,0.10,1,False
1833,744,1,100,1,True
1834,743,1,100,1,True
1835,742,1,100,1,True
1836,738,1,95,1,True
1837,1852,1,100%,1,True
1838,1852,1,100%,1,True
1839,1848,1,100,1,True
1840,1848,1,100,1,True
1841,1847,1,100,1,True
1842,1847,1,100,1,True
1843,1846,1,100%,1,True
1844,1846,1,100%,1,True
1845,1735,1,100,1,True
1846,1734,1,99,1,True
1847,4654,1,100,1,True
1848,4647,1,95,1,True
1849,5743,1,95,1,True
1850,5741,1,95,1,True
1851,4297,0,0.10,1,False
1852,567,1,95,1,True
1853,4778,1,95,1,True
1854,4777,1,95,1,True
1855,4772,1,95,1,True
1856,4776,1,100,1,True
1857,1184,1,85,1,True
1858,714,1,95,1,True
1859,5725,1,95,1,True
1860,5733,1,85,1,True
1861,5717,1,90,1,True
1862,797,1,85,1,True
1863,354,1,95,1,True
1864,354,1,95,1,True
1865,2661,1,0.95,1,True
1866,2661,1,0.95,1,True
1867,3246,1,100,1,True
1868,4644,1,95,1,True
1869,4642,1,95,1,True
1870,4641,1,95,1,True
1871,4640,1,95,1,True
1872,4639,1,95,1,True
1873,898,1,95,1,True
1874,5622,1,85,1,True
1875,5621,1,0.85,1,True
1876,5619,1,95,1,True
1877,5618,1,95,1,True
1878,5609,1,85,1,True
1879,5617,1,95,1,True
1880,5613,1,95,1,True
1881,5615,1,85,1,True
1882,5606,1,95,1,True
1883,5605,1,95,1,True
1884,5603,1,95,1,True
1885,5601,1,95,1,True
1886,5597,0,0.10,1,False
1887,5600,1,95,1,True
1888,5608,1,95,1,True
1889,4286,1,85,1,True
1890,5805,1,85,1,True
1891,5803,1,85,1,True
1892,4551,1,100,1,True
1893,5802,1,95,1,True
1894,5804,1,90,1,True
1895,5801,1,95,1,True
1896,5798,1,85,1,True
1897,1614,1,99,1,True
1898,3101,1,95,1,True
1899,3101,1,95,1,True
1900,283,1,99,1,True
1901,951,1,95,1,True
1902,951,1,95,1,True
1903,2450,1,100%,1,True
1904,2745,1,100%,1,True
1905,2745,1,100%,1,True
1906,4997,1,95,1,True
1907,4998,1,95,1,True
1908,4999,1,95,1,True
1909,5001,1,95,1,True
1910,4989,1,95,1,True
1911,79,1,100,1,True
1912,202,1,85,1,True
1913,202,1,85,1,True
1914,2994,1,100,1,True
1915,4214,0,0.10,1,False
1916,4216,1,85,1,True
1917,4217,1,90,1,True
1918,4206,1,95,1,True
1919,4192,1,95,1,True
1920,4196,1,95,1,True
1921,2546,1,99,1,True
1922,2542,1,100,1,True
1923,3160,1,95,1,True
1924,3159,1,100,1,True
1925,4583,1,95,1,True
1926,1419,1,100,1,True
1927,1418,1,95,1,True
1928,94,1,95,1,True
1929,94,1,95,1,True
1930,324,1,100,1,True
1931,324,1,100,1,True
1932,372,1,95,1,True
1933,474,1,100,1,True
1934,633,1,95,1,True
1935,633,1,95,1,True
1936,2371,1,100,1,True
1937,2371,1,100,1,True
1938,2370,1,100%,1,True
1939,2370,1,100%,1,True
1940,4520,1,95,1,True
1941,4513,1,100,1,True
1942,4510,1,95,1,True
1943,4506,1,95,1,True
1944,4499,1,95,1,True
1945,4503,1,95,1,True
1946,4505,1,95,1,True
1947,4496,1,95,1,True
1948,4498,1,95,1,True
1949,4501,1,95,1,True
1950,4502,1,95,1,True
1951,1269,1,90,1,True
1952,1269,1,90,1,True
1953,1322,1,100,1,True
1954,3228,1,100,1,True
1955,45,1,100,1,True
1956,3050,1,100,1,True
1957,3050,1,100,1,True
1958,3049,1,85,1,True
1959,3049,1,85,1,True
1960,3048,1,100,1,True
1961,3048,1,100,1,True
1962,893,1,95,1,True
1963,5426,1,95,1,True
1964,5411,1,95,1,True
1965,5410,1,85,1,True
1966,5451,1,95,1,True
1967,5423,1,95,1,True
1968,5419,1,95,1,True
1969,5416,1,95,1,True
1970,5414,1,85,1,True
1971,5444,1,95,1,True
1972,5400,1,100%,1,True
1973,5399,0,0.10,1,False
1974,5418,1,0.95,1,True
1975,5396,1,0.95,1,True
1976,5402,1,95,1,True
1977,5392,1,0.95,1,True
1978,5408,1,90,1,True
1979,5391,1,99,1,True
1980,5388,1,100,1,True
1981,5378,1,95,1,True
1982,5394,1,95,1,True
1983,5362,1,95,1,True
1984,5361,1,95,1,True
1985,5398,1,85,1,True
1986,5384,1,95,1,True
1987,5372,1,95,1,True
1988,5376,1,95,1,True
1989,5375,1,95,1,True
1990,5363,1,95,1,True
1991,5373,1,95,1,True
1992,5406,1,95,1,True
1993,5368,1,95,1,True
1994,5357,1,85,1,True
1995,5336,1,95,1,True
1996,5356,1,95,1,True
1997,5379,1,100,1,True
1998,2520,0,5,0,True
1999,3051,0,5,0,True
2000,2518,0,5,0,True
2001,1095,0,5,0,True
2002,1093,0,5,0,True
2003,1093,0,5,0,True
2004,1092,0,5,0,True
2005,1094,0,5,0,True
